"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2011","104.39","103.99","105.95","103.99","9.16M","-0.02%"
"07/11/2011","104.41","104.43","104.64","103.75","6.98M","-1.40%"
"07/08/2011","105.89","105.45","106.00","105.07","6.33M","-0.66%"
"07/07/2011","106.59","106.08","106.92","105.80","7.88M","1.44%"
"07/06/2011","105.08","104.82","105.23","104.57","6.20M","-0.04%"
"07/05/2011","105.12","104.11","105.76","104.11","7.38M","0.99%"
"07/01/2011","104.09","102.71","104.19","102.01","6.58M","1.22%"
"06/30/2011","102.84","101.79","102.94","101.28","7.70M","1.54%"
"06/29/2011","101.28","100.69","101.71","99.91","7.64M","0.93%"
"06/28/2011","100.35","99.53","100.60","99.30","6.11M","1.47%"
"06/27/2011","98.90","97.94","99.64","97.94","7.13M","1.02%"
"06/24/2011","97.90","99.54","99.74","97.81","8.03M","-1.47%"
"06/23/2011","99.36","98.90","99.55","97.00","13.06M","-1.69%"
"06/22/2011","101.07","101.27","102.46","101.00","6.60M","-0.51%"
"06/21/2011","101.59","100.54","101.98","100.32","8.50M","1.68%"
"06/20/2011","99.91","98.88","100.20","98.65","6.43M","0.75%"
"06/17/2011","99.17","100.23","100.84","98.73","12.04M","-0.26%"
"06/16/2011","99.43","98.06","99.66","97.81","7.79M","1.04%"
"06/15/2011","98.41","99.20","99.91","97.71","9.67M","-2.18%"
"06/14/2011","100.60","100.02","101.29","99.89","7.36M","1.69%"
"06/13/2011","98.93","100.04","100.51","98.07","8.00M","-0.74%"
"06/10/2011","99.67","100.94","101.00","98.98","9.11M","-1.54%"
"06/09/2011","101.23","100.51","101.87","100.32","5.74M","1.28%"
"06/08/2011","99.95","99.51","100.84","99.50","6.94M","0.48%"
"06/07/2011","99.47","100.23","100.91","99.38","6.84M","-0.21%"
"06/06/2011","99.68","100.90","101.31","99.30","6.98M","-1.31%"
"06/03/2011","101.00","99.73","101.69","99.57","7.69M","-0.12%"
"06/02/2011","101.12","102.35","102.59","100.36","8.13M","-1.34%"
"06/01/2011","102.49","104.73","104.95","102.08","8.20M","-2.31%"
"05/31/2011","104.91","104.61","105.21","103.71","8.19M","1.65%"
"05/27/2011","103.21","103.64","104.22","102.53","5.80M","-0.15%"
"05/26/2011","103.36","102.99","103.80","102.10","6.62M","0.11%"
"05/25/2011","103.25","102.00","103.86","101.81","7.95M","0.96%"
"05/24/2011","102.27","101.85","103.39","101.85","6.80M","0.89%"
"05/23/2011","101.37","101.13","101.91","100.70","7.49M","-1.17%"
"05/20/2011","102.57","103.55","103.81","101.77","8.77M","-1.25%"
"05/19/2011","103.87","103.69","104.53","102.94","7.46M","0.98%"
"05/18/2011","102.86","100.92","103.46","100.17","8.19M","2.44%"
"05/17/2011","100.41","100.31","101.19","99.61","8.77M","-1.22%"
"05/16/2011","101.65","102.03","103.29","101.41","6.76M","-0.72%"
"05/13/2011","102.39","103.45","103.49","101.27","8.96M","-0.36%"
"05/12/2011","102.76","101.63","103.32","100.41","10.43M","0.49%"
"05/11/2011","102.26","103.27","103.46","101.25","10.17M","-2.01%"
"05/10/2011","104.36","104.32","104.95","103.25","6.43M","0.26%"
"05/09/2011","104.09","103.25","104.86","103.00","7.11M","1.18%"
"05/06/2011","102.88","103.34","104.45","102.00","9.53M","0.25%"
"05/05/2011","102.62","103.36","104.12","101.11","11.99M","-1.97%"
"05/04/2011","104.68","106.02","106.02","103.70","8.90M","-1.40%"
"05/03/2011","106.17","107.58","107.84","105.19","7.96M","-1.86%"
"05/02/2011","108.18","109.48","109.58","107.61","6.55M","-1.15%"
"04/29/2011","109.44","108.48","109.60","107.78","6.76M","0.58%"
"04/28/2011","108.81","109.08","109.10","108.08","5.95M","-0.15%"
"04/27/2011","108.97","109.11","109.17","107.55","5.98M","0.20%"
"04/26/2011","108.75","107.85","108.83","107.16","5.32M","1.24%"
"04/25/2011","107.42","107.37","107.78","106.68","4.00M","-0.66%"
"04/21/2011","108.13","108.25","108.25","107.49","4.94M","0.30%"
"04/20/2011","107.81","107.71","108.34","107.01","6.68M","2.29%"
"04/19/2011","105.40","104.49","105.85","104.27","5.00M","0.86%"
"04/18/2011","104.50","104.95","104.99","103.04","7.20M","-1.64%"
"04/15/2011","106.24","105.52","106.50","104.35","8.87M","1.30%"
"04/14/2011","104.88","103.32","105.29","103.13","7.08M","1.03%"
"04/13/2011","103.81","104.82","105.14","103.34","7.25M","-0.36%"
"04/12/2011","104.18","106.47","106.70","103.48","12.82M","-3.34%"
"04/11/2011","107.78","109.74","109.90","107.57","6.60M","-1.71%"
"04/08/2011","109.66","109.35","109.94","109.14","6.73M","0.66%"
"04/07/2011","108.94","109.02","109.10","107.51","7.02M","0.26%"
"04/06/2011","108.66","109.83","109.94","108.44","6.90M","-0.61%"
"04/05/2011","109.33","108.25","109.80","108.23","6.54M","1.02%"
"04/04/2011","108.23","108.52","108.57","107.85","4.77M","-0.08%"
"04/01/2011","108.32","108.29","108.78","107.51","6.50M","0.77%"
"03/31/2011","107.49","109.31","109.65","107.35","8.42M","-0.48%"
"03/30/2011","108.01","107.61","108.74","107.55","7.91M","0.60%"
"03/29/2011","107.37","106.04","107.48","105.52","6.97M","1.25%"
"03/28/2011","106.04","106.40","107.10","106.04","6.02M","-0.69%"
"03/25/2011","106.78","105.72","107.01","105.38","8.99M","1.33%"
"03/24/2011","105.38","105.87","105.92","104.93","7.00M","-0.09%"
"03/23/2011","105.48","104.73","105.92","104.45","6.81M","0.24%"
"03/22/2011","105.23","105.36","105.94","105.12","8.01M","0.04%"
"03/21/2011","105.19","103.86","105.20","103.20","8.79M","2.32%"
"03/18/2011","102.80","103.37","103.97","102.36","11.38M","0.55%"
"03/17/2011","102.24","100.88","102.57","100.40","9.99M","2.74%"
"03/16/2011","99.51","101.65","102.07","98.63","14.80M","-1.70%"
"03/15/2011","101.23","98.18","102.00","97.98","12.66M","0.43%"
"03/14/2011","100.80","99.16","101.00","99.03","7.36M","0.87%"
"03/11/2011","99.93","98.10","100.75","97.60","6.87M","0.86%"
"03/10/2011","99.08","101.48","101.48","98.29","12.57M","-3.00%"
"03/09/2011","102.14","103.18","103.68","101.90","7.10M","-1.57%"
"03/08/2011","103.77","103.41","104.04","101.45","8.92M","0.74%"
"03/07/2011","103.01","104.12","104.77","103.01","8.22M","-0.71%"
"03/04/2011","103.75","104.13","104.78","102.50","9.85M","-0.42%"
"03/03/2011","104.19","103.84","104.57","103.32","7.54M","0.70%"
"03/02/2011","103.47","103.05","103.97","102.19","8.34M","0.55%"
"03/01/2011","102.90","104.07","104.99","102.84","12.27M","-0.82%"
"02/28/2011","103.75","102.28","103.94","102.18","10.22M","1.62%"
"02/25/2011","102.10","101.71","102.63","101.35","8.52M","0.07%"
"02/24/2011","102.03","103.09","103.42","101.55","16.47M","-0.23%"
"02/23/2011","102.27","100.53","103.94","100.52","17.17M","1.94%"
"02/22/2011","100.32","99.23","102.12","99.23","15.73M","1.62%"
"02/18/2011","98.72","97.41","98.81","97.03","8.86M","1.60%"
"02/17/2011","97.17","96.56","97.34","96.41","6.62M","0.53%"
"02/16/2011","96.66","96.72","97.02","96.08","6.79M","0.33%"
"02/15/2011","96.34","96.58","96.85","95.66","7.63M","-0.63%"
"02/14/2011","96.95","95.50","97.16","95.50","7.00M","0.52%"
"02/11/2011","96.45","96.09","97.18","95.89","7.33M","-0.26%"
"02/10/2011","96.70","95.88","96.98","95.74","7.29M","0.48%"
"02/09/2011","96.24","97.25","97.38","95.70","8.25M","-1.53%"
"02/08/2011","97.74","97.87","97.99","97.11","5.71M","0.08%"
"02/07/2011","97.66","97.28","98.23","97.26","10.26M","0.57%"
"02/04/2011","97.11","96.93","97.33","96.52","10.53M","-0.21%"
"02/03/2011","97.31","96.57","97.44","95.76","10.51M","0.86%"
"02/02/2011","96.48","95.37","96.85","95.37","6.61M","0.27%"
"02/01/2011","96.22","95.63","96.49","95.17","9.95M","1.36%"
"01/31/2011","94.93","93.85","95.19","93.37","11.17M","1.67%"
"01/28/2011","93.37","94.49","94.85","92.93","12.45M","-1.46%"
"01/27/2011","94.75","94.56","94.96","94.30","6.30M","0.12%"
"01/26/2011","94.64","94.38","94.97","93.58","8.84M","0.60%"
"01/25/2011","94.08","93.78","94.44","93.35","7.42M","-0.02%"
"01/24/2011","94.10","93.89","94.53","93.66","7.29M","0.34%"
"01/21/2011","93.78","93.37","93.94","93.10","7.43M","1.15%"
"01/20/2011","92.71","92.14","92.86","91.58","6.52M","-0.28%"
"01/19/2011","92.97","93.63","93.71","92.58","6.07M","-0.41%"
"01/18/2011","93.35","92.94","93.75","92.93","7.73M","0.56%"
"01/14/2011","92.83","92.12","92.88","91.82","5.56M","0.71%"
"01/13/2011","92.18","92.01","92.60","91.78","5.72M","-0.29%"
"01/12/2011","92.45","92.36","92.85","92.20","7.85M","0.68%"
"01/11/2011","91.83","90.87","91.99","90.81","7.84M","1.57%"
"01/10/2011","90.41","90.95","91.17","90.12","6.85M","-0.86%"
"01/07/2011","91.19","90.98","91.30","90.27","6.35M","0.55%"
"01/06/2011","90.69","91.76","91.83","90.27","6.23M","-0.82%"
"01/05/2011","91.44","90.92","92.07","90.50","6.66M","-0.17%"
"01/04/2011","91.60","92.28","92.48","91.22","8.52M","-0.37%"
"01/03/2011","91.94","91.66","92.38","91.30","7.80M","0.76%"
"12/31/2010","91.25","91.58","91.80","91.00","5.15M","-0.38%"
"12/30/2010","91.60","91.32","91.94","91.15","4.16M","0.25%"
"12/29/2010","91.37","91.54","92.39","91.35","5.30M","0.20%"
"12/28/2010","91.19","90.32","91.43","90.12","5.07M","1.19%"
"12/27/2010","90.12","90.49","90.60","90.04","3.14M","-0.62%"
"12/23/2010","90.68","89.89","90.89","89.82","5.10M","0.85%"
"12/22/2010","89.92","89.62","89.96","89.32","4.26M","0.77%"
"12/21/2010","89.23","89.34","89.82","88.95","5.97M","0.48%"
"12/20/2010","88.80","88.96","89.60","88.57","8.03M","0.35%"
"12/17/2010","88.49","88.85","88.96","88.08","10.83M","-0.64%"
"12/16/2010","89.06","88.08","89.22","87.85","7.80M","1.19%"
"12/15/2010","88.01","88.02","88.63","87.93","7.61M","-0.42%"
"12/14/2010","88.38","88.58","88.95","88.13","7.33M","0.01%"
"12/13/2010","88.37","87.72","88.95","87.51","9.91M","1.54%"
"12/10/2010","87.03","86.96","87.08","86.24","7.41M","0.44%"
"12/09/2010","86.65","86.79","86.98","85.84","8.08M","0.59%"
"12/08/2010","86.14","86.51","86.80","85.63","6.92M","-0.19%"
"12/07/2010","86.30","85.92","86.63","85.71","12.56M","1.59%"
"12/06/2010","84.95","84.79","85.21","84.49","5.19M","0.07%"
"12/03/2010","84.89","84.49","85.00","84.36","6.73M","0.46%"
"12/02/2010","84.50","82.70","84.67","82.53","10.80M","2.18%"
"12/01/2010","82.70","82.15","83.22","81.75","10.63M","2.14%"
"11/30/2010","80.97","80.64","81.61","80.47","10.37M","-0.88%"
"11/29/2010","81.69","81.30","82.05","80.41","9.07M","-0.51%"
"11/26/2010","82.11","82.44","82.57","81.79","2.79M","-0.99%"
"11/24/2010","82.93","82.15","83.01","82.00","8.05M","1.44%"
"11/23/2010","81.75","82.47","82.50","81.15","9.51M","-2.04%"
"11/22/2010","83.45","83.47","83.58","82.05","6.79M","-0.58%"
"11/19/2010","83.94","83.69","83.96","82.82","8.13M","0.14%"
"11/18/2010","83.82","83.04","83.98","82.95","7.59M","1.65%"
"11/17/2010","82.46","82.41","83.13","82.10","7.85M","-0.02%"
"11/16/2010","82.48","83.55","83.58","81.93","12.37M","-2.80%"
"11/15/2010","84.86","85.74","85.97","84.83","9.26M","-0.68%"
"11/12/2010","85.44","85.46","85.61","84.56","10.58M","-0.76%"
"11/11/2010","86.09","85.00","86.19","85.00","11.30M","1.08%"
"11/10/2010","85.17","83.78","85.22","83.25","11.80M","1.93%"
"11/09/2010","83.56","83.91","84.27","83.10","13.60M","-1.46%"
"11/08/2010","84.80","84.62","85.00","83.79","11.80M","-0.21%"
"11/05/2010","84.98","84.71","85.32","84.05","14.52M","-0.19%"
"11/04/2010","85.14","84.16","85.31","83.88","16.30M","2.95%"
"11/03/2010","82.70","82.66","83.12","81.91","10.04M","0.67%"
"11/02/2010","82.15","82.36","82.45","81.72","9.53M","0.86%"
"11/01/2010","81.45","83.15","84.08","81.09","12.78M","-1.39%"
"10/29/2010","82.60","82.89","83.23","81.98","12.46M","-2.18%"
"10/28/2010","84.44","85.27","85.65","84.10","8.52M","0.15%"
"10/27/2010","84.31","84.64","84.64","83.29","9.56M","-0.99%"
"10/26/2010","85.15","84.65","85.24","84.49","5.98M","0.33%"
"10/25/2010","84.87","85.13","85.79","84.74","6.76M","0.38%"
"10/22/2010","84.55","84.79","84.79","84.17","5.55M","0.36%"
"10/21/2010","84.25","84.51","85.00","83.39","9.55M","0.27%"
"10/20/2010","84.02","83.14","84.52","82.93","8.83M","1.49%"
"10/19/2010","82.79","83.38","83.68","82.14","9.46M","-2.00%"
"10/18/2010","84.48","83.48","84.77","83.40","7.81M","1.04%"
"10/15/2010","83.61","84.39","84.54","83.12","9.51M","-0.35%"
"10/14/2010","83.90","83.65","83.92","82.96","6.73M","0.27%"
"10/13/2010","83.67","83.45","84.11","82.86","11.65M","-0.20%"
"10/12/2010","83.84","83.36","84.18","82.63","8.54M","0.16%"
"10/11/2010","83.71","83.85","84.00","83.35","4.80M","-0.27%"
"10/08/2010","83.94","83.47","84.10","82.95","6.89M","0.50%"
"10/07/2010","83.52","84.42","84.50","82.94","7.71M","-0.44%"
"10/06/2010","83.89","83.29","84.30","83.21","8.66M","0.60%"
"10/05/2010","83.39","82.18","83.50","81.95","11.61M","2.56%"
"10/04/2010","81.31","81.89","82.14","80.68","7.61M","-0.78%"
"10/01/2010","81.95","81.89","82.36","81.48","9.58M","1.11%"
"09/30/2010","81.05","81.69","82.19","80.33","10.13M","-0.28%"
"09/29/2010","81.28","80.74","81.70","80.49","8.86M","0.49%"
"09/28/2010","80.88","80.45","81.20","79.58","7.83M","1.00%"
"09/27/2010","80.08","80.30","80.61","80.07","8.38M","-0.05%"
"09/24/2010","80.12","79.26","80.29","78.71","8.26M","2.01%"
"09/23/2010","78.54","78.52","79.37","78.16","6.80M","-0.90%"
"09/22/2010","79.25","79.93","80.40","79.24","6.77M","-0.63%"
"09/21/2010","79.75","80.04","80.23","79.10","8.60M","-0.19%"
"09/20/2010","79.90","78.54","80.13","78.47","7.74M","1.84%"
"09/17/2010","78.46","79.42","79.73","78.24","12.33M","-0.75%"
"09/16/2010","79.05","78.99","79.13","78.39","6.91M","-0.20%"
"09/15/2010","79.21","79.06","79.33","78.52","7.24M","-0.38%"
"09/14/2010","79.51","79.25","79.98","79.18","8.45M","0.33%"
"09/13/2010","79.25","79.37","79.51","78.67","8.59M","0.55%"
"09/10/2010","78.82","78.33","78.82","77.94","8.22M","1.89%"
"09/09/2010","77.36","77.89","78.28","77.27","6.65M","0.14%"
"09/08/2010","77.25","77.16","77.88","77.07","6.94M","0.26%"
"09/07/2010","77.05","77.68","77.91","76.97","5.89M","-1.22%"
"09/03/2010","78.00","77.39","78.00","77.39","7.20M","0.71%"
"09/02/2010","77.45","76.75","77.48","76.47","5.99M","0.89%"
"09/01/2010","76.77","75.36","76.91","75.24","10.55M","3.63%"
"08/31/2010","74.08","73.51","74.53","73.23","9.23M","0.41%"
"08/30/2010","73.78","74.63","74.80","73.78","7.56M","-1.53%"
"08/27/2010","74.93","73.89","75.04","72.93","8.79M","2.18%"
"08/26/2010","73.33","74.37","74.38","73.10","8.18M","-1.00%"
"08/25/2010","74.07","73.32","74.30","72.57","9.72M","0.39%"
"08/24/2010","73.78","74.27","74.90","73.62","11.26M","-1.69%"
"08/23/2010","75.05","75.34","75.99","75.05","9.99M","0.00%"
"08/20/2010","75.05","75.46","75.56","74.55","9.30M","-1.04%"
"08/19/2010","75.84","76.72","76.82","75.50","8.87M","-1.56%"
"08/18/2010","77.04","77.61","77.73","76.54","8.31M","-0.94%"
"08/17/2010","77.77","77.57","78.08","77.08","7.36M","0.08%"
"08/16/2010","77.71","77.11","77.83","76.37","7.29M","0.40%"
"08/13/2010","77.40","77.04","77.77","76.91","7.09M","0.43%"
"08/12/2010","77.07","76.41","77.78","76.20","9.00M","-0.08%"
"08/11/2010","77.13","77.97","77.98","77.02","10.59M","-2.42%"
"08/10/2010","79.04","78.54","79.48","78.16","8.41M","-0.32%"
"08/09/2010","79.29","79.30","79.43","78.87","7.02M","0.71%"
"08/06/2010","78.73","78.23","79.02","77.81","8.99M","-0.43%"
"08/05/2010","79.07","78.51","79.19","78.24","9.31M","0.06%"
"08/04/2010","79.02","78.78","79.10","78.23","8.07M","0.46%"
"08/03/2010","78.66","77.92","79.12","77.81","11.80M","1.11%"
"08/02/2010","77.80","77.62","78.33","77.32","11.86M","2.09%"
"07/30/2010","76.21","75.15","76.37","74.89","16.96M","0.25%"
"07/29/2010","76.02","75.89","76.37","75.28","13.35M","0.61%"
"07/28/2010","75.56","75.13","75.66","75.01","7.40M","0.35%"
"07/27/2010","75.30","74.86","75.43","74.50","8.16M","0.91%"
"07/26/2010","74.62","73.82","74.62","73.41","6.48M","1.50%"
"07/23/2010","73.52","73.28","73.55","72.67","8.43M","0.11%"
"07/22/2010","73.44","72.80","74.00","72.58","9.55M","1.76%"
"07/21/2010","72.17","73.33","73.55","71.57","9.05M","-1.27%"
"07/20/2010","73.10","71.00","73.21","70.96","8.92M","1.53%"
"07/19/2010","72.00","71.84","72.30","71.49","8.35M","0.70%"
"07/16/2010","71.50","72.65","72.84","71.25","12.06M","-2.11%"
"07/15/2010","73.04","73.23","73.23","72.16","10.51M","-0.01%"
"07/14/2010","73.05","73.01","73.12","72.35","11.75M","-0.25%"
"07/13/2010","73.23","72.99","73.58","72.50","13.75M","1.92%"
"07/12/2010","71.85","71.53","72.13","71.35","7.35M","0.01%"
"07/09/2010","71.84","70.46","72.00","70.05","11.39M","2.03%"
"07/08/2010","70.41","70.18","70.69","69.21","13.48M","1.38%"
"07/07/2010","69.45","67.82","69.50","67.49","15.69M","2.80%"
"07/06/2010","67.56","68.28","68.32","66.86","15.04M","0.37%"
"07/02/2010","67.31","67.79","68.15","66.87","9.15M","-0.25%"
"07/01/2010","67.48","68.19","68.30","66.83","16.34M","-0.56%"
"06/30/2010","67.86","68.22","69.06","67.80","12.88M","-0.73%"
"06/29/2010","68.36","69.20","69.39","68.00","16.42M","-2.29%"
"06/28/2010","69.96","70.56","70.57","69.63","10.87M","-0.14%"
"06/25/2010","70.06","71.13","71.13","69.88","20.48M","-1.09%"
"06/24/2010","70.83","71.80","72.13","70.70","14.19M","-1.98%"
"06/23/2010","72.26","73.84","73.90","72.15","14.88M","-2.35%"
"06/22/2010","74.00","75.45","75.72","73.88","10.58M","-2.27%"
"06/21/2010","75.72","76.81","77.25","75.29","9.35M","0.26%"
"06/18/2010","75.52","75.47","75.75","74.90","13.68M","0.27%"
"06/17/2010","75.32","75.02","75.49","74.20","11.11M","0.49%"
"06/16/2010","74.95","74.61","75.39","74.45","10.43M","-0.37%"
"06/15/2010","75.23","74.57","75.26","74.18","11.76M","1.42%"
"06/14/2010","74.18","74.23","75.55","74.16","11.95M","0.16%"
"06/11/2010","74.06","73.48","74.06","72.79","8.35M","-0.15%"
"06/10/2010","74.17","72.87","74.17","72.69","13.94M","4.77%"
"06/09/2010","70.79","71.17","72.39","70.60","14.08M","-0.32%"
"06/08/2010","71.02","71.68","71.73","69.82","16.58M","-0.46%"
"06/07/2010","71.35","71.66","72.49","71.19","12.33M","0.10%"
"06/04/2010","71.28","72.15","72.71","70.80","18.13M","-3.56%"
"06/03/2010","73.91","74.66","74.75","73.14","14.28M","-0.30%"
"06/02/2010","74.13","72.66","74.13","72.12","15.67M","2.55%"
"06/01/2010","72.29","73.56","74.52","72.29","13.97M","-2.14%"
"05/28/2010","73.87","74.00","74.40","73.04","14.45M","-0.66%"
"05/27/2010","74.36","73.13","74.36","72.30","15.25M","3.93%"
"05/26/2010","71.55","73.19","73.50","71.44","16.89M","-1.41%"
"05/25/2010","72.57","71.74","72.69","70.80","22.31M","-1.18%"
"05/24/2010","73.44","74.22","74.38","73.31","10.55M","-1.40%"
"05/21/2010","74.48","72.35","74.65","72.00","15.92M","1.20%"
"05/20/2010","73.60","75.04","75.40","73.53","17.89M","-3.92%"
"05/19/2010","76.60","76.35","77.00","75.54","10.78M","-0.33%"
"05/18/2010","76.85","78.31","78.67","76.39","15.33M","-1.13%"
"05/17/2010","77.73","77.39","77.95","75.95","14.69M","-0.13%"
"05/14/2010","77.83","78.42","78.49","76.98","13.61M","-1.38%"
"05/13/2010","78.92","79.80","80.06","78.75","10.84M","-1.42%"
"05/12/2010","80.06","79.77","80.46","79.36","9.26M","0.45%"
"05/11/2010","79.70","79.64","80.75","79.49","12.02M","-0.24%"
"05/10/2010","79.89","79.37","80.56","78.53","14.66M","3.62%"
"05/07/2010","77.10","77.22","78.61","76.41","21.87M","-0.13%"
"05/06/2010","77.20","79.41","80.21","71.50","21.06M","-3.73%"
"05/05/2010","80.19","79.69","80.73","79.45","13.03M","-0.71%"
"05/04/2010","80.76","82.01","82.24","79.63","16.27M","-2.50%"
"05/03/2010","82.83","81.96","83.41","81.33","11.65M","1.71%"
"04/30/2010","81.44","82.37","83.13","81.29","13.91M","-1.03%"
"04/29/2010","82.29","81.19","82.99","81.19","12.28M","2.07%"
"04/28/2010","80.62","80.62","80.92","79.85","12.12M","0.49%"
"04/27/2010","80.23","82.08","82.51","80.07","13.04M","-2.86%"
"04/26/2010","82.59","82.52","83.14","82.34","9.79M","-0.10%"
"04/23/2010","82.67","81.04","82.77","80.95","9.92M","1.81%"
"04/22/2010","81.20","81.11","81.45","80.64","9.42M","-0.88%"
"04/21/2010","81.92","82.30","82.67","81.24","9.42M","-0.16%"
"04/20/2010","82.05","81.82","82.36","81.66","11.47M","0.90%"
